MONATSZAHL,AUSPRAEGUNG,JAHR,MONAT,WERT,VORJAHRESWERT,VERAEND_VORMONAT_PROZENT,VERAEND_VORJAHRESMONAT_PROZENT,ZWOELF_MONATE_MITTELWERT
Empfänger*innen nach SGB XII,Frauen,2010,201012,9968,9505,0.82,4.87,9712
Empfänger*innen nach SGB XII,Frauen,2009,200901,9020,9210,0.14,-2.06,8910
Empfänger*innen nach SGB XII,Frauen,2009,200902,9090,9030,0.78,0.66,8915
Empfänger*innen nach SGB XII,Frauen,2009,200903,9143,8971,0.58,1.92,8929
Empfänger*innen nach SGB XII,Frauen,2009,200904,9189,8831,0.5,4.05,8959
Empfänger*innen nach SGB XII,Frauen,2009,200905,9209,8783,0.22,4.85,8994
Empfänger*innen nach SGB XII,Frauen,2009,200906,9286,8773,0.84,5.85,9037
Empfänger*innen nach SGB XII,Frauen,2009,200907,9350,8831,0.69,5.88,9080
Empfänger*innen nach SGB XII,Frauen,2009,200908,9370,8850,0.21,5.88,9124
Empfänger*innen nach SGB XII,Frauen,2009,200909,9375,8884,0.05,5.53,9165
Empfänger*innen nach SGB XII,Frauen,2009,200910,9438,8952,0.67,5.43,9205
Empfänger*innen nach SGB XII,Frauen,2009,200911,9503,8985,0.69,5.77,9248
Empfänger*innen nach SGB XII,Frauen,2009,200912,9505,9007,0.02,5.53,9290
Empfänger*innen nach SGB XII,Frauen,2008,200801,9210,,,,9210
Empfänger*innen nach SGB XII,Frauen,2008,200802,9030,,-1.95,,9120
Empfänger*innen nach SGB XII,Frauen,2008,200803,8971,,-0.65,,9070
Empfänger*innen nach SGB XII,Frauen,2008,200804,8831,,-1.56,,9011
Empfänger*innen nach SGB XII,Frauen,2008,200805,8783,,-0.54,,8965
Empfänger*innen nach SGB XII,Frauen,2008,200806,8773,,-0.11,,8933
Empfänger*innen nach SGB XII,Frauen,2008,200807,8831,,0.66,,8918
Empfänger*innen nach SGB XII,Frauen,2008,200808,8850,,0.22,,8910
Empfänger*innen nach SGB XII,Frauen,2008,200809,8884,,0.38,,8907
Empfänger*innen nach SGB XII,Frauen,2008,200810,8952,,0.77,,8912
Empfänger*innen nach SGB XII,Frauen,2008,200811,8985,,0.37,,8918
Empfänger*innen nach SGB XII,Frauen,2008,200812,9007,,0.24,,8926
Empfänger*innen nach SGB XII,insgesamt,2021,202101,21900,20652,0.33,6.04,21509
Empfänger*innen nach SGB XII,insgesamt,2021,202102,21924,20846,0.11,5.17,21599
Empfänger*innen nach SGB XII,insgesamt,2021,202103,21931,21047,0.03,4.2,21672
Empfänger*innen nach SGB XII,insgesamt,2021,202104,,21155,,,
Empfänger*innen nach SGB XII,insgesamt,2021,202105,,21222,,,
Empfänger*innen nach SGB XII,insgesamt,2021,202106,,21302,,,
Empfänger*innen nach SGB XII,insgesamt,2021,202107,,21759,,,
Empfänger*innen nach SGB XII,insgesamt,2021,202108,,21731,,,
Empfänger*innen nach SGB XII,insgesamt,2021,202109,,21729,,,
Empfänger*innen nach SGB XII,insgesamt,2021,202110,,21757,,,
Empfänger*innen nach SGB XII,insgesamt,2021,202111,,21831,,,
Empfänger*innen nach SGB XII,insgesamt,2021,202112,,21828,,,
Empfänger*innen nach SGB XII,insgesamt,2020,202001,20652,22350,-3.29,-7.6,21612
Empfänger*innen nach SGB XII,insgesamt,2020,202002,20846,22129,0.94,-5.8,21505
Empfänger*innen nach SGB XII,insgesamt,2020,202003,21047,22098,0.96,-4.76,21417
Empfänger*innen nach SGB XII,insgesamt,2020,202004,21155,21868,0.51,-3.26,21358
Empfänger*innen nach SGB XII,insgesamt,2020,202005,21222,21813,0.32,-2.71,21309
Empfänger*innen nach SGB XII,insgesamt,2020,202006,21302,21719,0.38,-1.92,21274
Empfänger*innen nach SGB XII,insgesamt,2020,202007,21759,21668,2.15,0.42,21281
Empfänger*innen nach SGB XII,insgesamt,2020,202008,21731,21639,-0.13,0.43,21289
Empfänger*innen nach SGB XII,insgesamt,2020,202009,21729,21546,-0.01,0.85,21304
Empfänger*innen nach SGB XII,insgesamt,2020,202010,21757,21466,0.13,1.36,21329
Empfänger*innen nach SGB XII,insgesamt,2020,202011,21831,21387,0.34,2.08,21366
Empfänger*innen nach SGB XII,insgesamt,2020,202012,21828,21355,-0.01,2.21,21405
Empfänger*innen nach SGB XII,insgesamt,2019,201901,22350,23319,-2.52,-4.16,23396
Empfänger*innen nach SGB XII,insgesamt,2019,201902,22129,23407,-0.99,-5.46,23289
Empfänger*innen nach SGB XII,insgesamt,2019,201903,22098,23451,-0.14,-5.77,23177
Empfänger*innen nach SGB XII,insgesamt,2019,201904,21868,23526,-1.04,-7.05,23038
Empfänger*innen nach SGB XII,insgesamt,2019,201905,21813,23522,-0.25,-7.27,22896
Empfänger*innen nach SGB XII,insgesamt,2019,201906,21719,23556,-0.43,-7.8,22743
Empfänger*innen nach SGB XII,insgesamt,2019,201907,21668,23567,-0.23,-8.06,22585
Empfänger*innen nach SGB XII,insgesamt,2019,201908,21639,23548,-0.13,-8.11,22426
Empfänger*innen nach SGB XII,insgesamt,2019,201909,21546,23603,-0.43,-8.71,22254
Empfänger*innen nach SGB XII,insgesamt,2019,201910,21466,23655,-0.37,-9.25,22072
Empfänger*innen nach SGB XII,insgesamt,2019,201911,21387,23638,-0.37,-9.52,21884
Empfänger*innen nach SGB XII,insgesamt,2019,201912,21355,22927,-0.15,-6.86,21753
Empfänger*innen nach SGB XII,insgesamt,2018,201801,23319,22677,1.51,2.83,23032
Empfänger*innen nach SGB XII,insgesamt,2018,201802,23407,22761,0.38,2.84,23086
Empfänger*innen nach SGB XII,insgesamt,2018,201803,23451,22779,0.19,2.95,23142
Empfänger*innen nach SGB XII,insgesamt,2018,201804,23526,22858,0.32,2.92,23197
Empfänger*innen nach SGB XII,insgesamt,2018,201805,23522,22895,-0.02,2.74,23250
Empfänger*innen nach SGB XII,insgesamt,2018,201806,23556,22994,0.14,2.44,23296
Empfänger*innen nach SGB XII,insgesamt,2018,201807,23567,23098,0.05,2.03,23335
Empfänger*innen nach SGB XII,insgesamt,2018,201808,23548,23060,-0.08,2.12,23376
Empfänger*innen nach SGB XII,insgesamt,2018,201809,23603,23115,0.23,2.11,23417
Empfänger*innen nach SGB XII,insgesamt,2018,201810,23655,23244,0.22,1.77,23451
Empfänger*innen nach SGB XII,insgesamt,2018,201811,23638,23287,-0.07,1.51,23480
Empfänger*innen nach SGB XII,insgesamt,2018,201812,22927,22971,-3.01,-0.19,23477
Empfänger*innen nach SGB XII,insgesamt,2017,201701,22677,22112,-0.29,2.56,22414
Empfänger*innen nach SGB XII,insgesamt,2017,201702,22761,22180,0.37,2.62,22463
Empfänger*innen nach SGB XII,insgesamt,2017,201703,22779,22251,0.08,2.37,22507
Empfänger*innen nach SGB XII,insgesamt,2017,201704,22858,22251,0.35,2.73,22557
Empfänger*innen nach SGB XII,insgesamt,2017,201705,22895,22293,0.16,2.7,22608
Empfänger*innen nach SGB XII,insgesamt,2017,201706,22994,22299,0.43,3.12,22666
Empfänger*innen nach SGB XII,insgesamt,2017,201707,23098,22394,0.45,3.14,22724
Empfänger*innen nach SGB XII,insgesamt,2017,201708,23060,22187,-0.16,3.93,22797
Empfänger*innen nach SGB XII,insgesamt,2017,201709,23115,22487,0.24,2.79,22849
Empfänger*innen nach SGB XII,insgesamt,2017,201710,23244,22573,0.56,2.97,22905
Empfänger*innen nach SGB XII,insgesamt,2017,201711,23287,22637,0.18,2.87,22959
Empfänger*innen nach SGB XII,insgesamt,2017,201712,22971,22744,-1.36,1,22978
Empfänger*innen nach SGB XII,insgesamt,2016,201601,22112,21190,-0.02,4.35,21764
Empfänger*innen nach SGB XII,insgesamt,2016,201602,22180,21414,0.31,3.58,21828
Empfänger*innen nach SGB XII,insgesamt,2016,201603,22251,21489,0.32,3.55,21891
Empfänger*innen nach SGB XII,insgesamt,2016,201604,22251,21534,0,3.33,21951
Empfänger*innen nach SGB XII,insgesamt,2016,201605,22293,21596,0.19,3.23,22009
Empfänger*innen nach SGB XII,insgesamt,2016,201606,22299,21686,0.03,2.83,22060
Empfänger*innen nach SGB XII,insgesamt,2016,201607,22394,21727,0.43,3.07,22116
Empfänger*innen nach SGB XII,insgesamt,2016,201608,22187,21784,-0.92,1.85,22149
Empfänger*innen nach SGB XII,insgesamt,2016,201609,22487,21849,1.35,2.92,22202
Empfänger*innen nach SGB XII,insgesamt,2016,201610,22573,21885,0.38,3.14,22260
Empfänger*innen nach SGB XII,insgesamt,2016,201611,22637,21971,0.28,3.03,22315
Empfänger*innen nach SGB XII,insgesamt,2016,201612,22744,22117,0.47,2.83,22367
Empfänger*innen nach SGB XII,insgesamt,2015,201501,21190,20657,0.95,2.58,20884
Empfänger*innen nach SGB XII,insgesamt,2015,201502,21414,20662,1.06,3.64,20947
Empfänger*innen nach SGB XII,insgesamt,2015,201503,21489,20722,0.35,3.7,21011
Empfänger*innen nach SGB XII,insgesamt,2015,201504,21534,20778,0.21,3.64,21074
Empfänger*innen nach SGB XII,insgesamt,2015,201505,21596,20825,0.29,3.7,21138
Empfänger*innen nach SGB XII,insgesamt,2015,201506,21686,20888,0.42,3.82,21204
Empfänger*innen nach SGB XII,insgesamt,2015,201507,21727,20993,0.19,3.5,21266
Empfänger*innen nach SGB XII,insgesamt,2015,201508,21784,21059,0.26,3.44,21326
Empfänger*innen nach SGB XII,insgesamt,2015,201509,21849,21107,0.3,3.52,21388
Empfänger*innen nach SGB XII,insgesamt,2015,201510,21885,20603,0.16,6.22,21495
Empfänger*innen nach SGB XII,insgesamt,2015,201511,21971,20791,0.39,5.68,21593
Empfänger*innen nach SGB XII,insgesamt,2015,201512,22117,20990,0.66,5.37,21687
Empfänger*innen nach SGB XII,insgesamt,2014,201401,20657,19863,0.06,4,20241
Empfänger*innen nach SGB XII,insgesamt,2014,201402,20662,19876,0.02,3.95,20306
Empfänger*innen nach SGB XII,insgesamt,2014,201403,20722,19915,0.29,4.05,20373
Empfänger*innen nach SGB XII,insgesamt,2014,201404,20778,19953,0.27,4.13,20442
Empfänger*innen nach SGB XII,insgesamt,2014,201405,20825,20044,0.23,3.9,20507
Empfänger*innen nach SGB XII,insgesamt,2014,201406,20888,20115,0.3,3.84,20572
Empfänger*innen nach SGB XII,insgesamt,2014,201407,20993,20183,0.5,4.01,20639
Empfänger*innen nach SGB XII,insgesamt,2014,201408,21059,20244,0.31,4.03,20707
Empfänger*innen nach SGB XII,insgesamt,2014,201409,21107,20325,0.23,3.85,20772
Empfänger*innen nach SGB XII,insgesamt,2014,201410,20603,20422,-2.39,0.89,20787
Empfänger*innen nach SGB XII,insgesamt,2014,201411,20791,20509,0.91,1.38,20811
Empfänger*innen nach SGB XII,insgesamt,2014,201412,20990,20645,0.96,1.67,20840
Empfänger*innen nach SGB XII,insgesamt,2013,201301,19863,19018,0.07,4.44,19516
Empfänger*innen nach SGB XII,insgesamt,2013,201302,19876,19098,0.07,4.07,19581
Empfänger*innen nach SGB XII,insgesamt,2013,201303,19915,19210,0.2,3.67,19640
Empfänger*innen nach SGB XII,insgesamt,2013,201304,19953,19290,0.19,3.44,19695
Empfänger*innen nach SGB XII,insgesamt,2013,201305,20044,19350,0.46,3.59,19753
Empfänger*innen nach SGB XII,insgesamt,2013,201306,20115,19423,0.35,3.56,19811
Empfänger*innen nach SGB XII,insgesamt,2013,201307,20183,19513,0.34,3.43,19866
Empfänger*innen nach SGB XII,insgesamt,2013,201308,20244,19543,0.3,3.59,19925
Empfänger*innen nach SGB XII,insgesamt,2013,201309,20325,19592,0.4,3.74,19986
Empfänger*innen nach SGB XII,insgesamt,2013,201310,20422,19685,0.48,3.74,20047
Empfänger*innen nach SGB XII,insgesamt,2013,201311,20509,19779,0.43,3.69,20108
Empfänger*innen nach SGB XII,insgesamt,2013,201312,20645,19849,0.66,4.01,20175
Empfänger*innen nach SGB XII,insgesamt,2012,201201,19018,18376,0.23,3.49,18762
Empfänger*innen nach SGB XII,insgesamt,2012,201202,19098,18436,0.42,3.59,18817
Empfänger*innen nach SGB XII,insgesamt,2012,201203,19210,18483,0.59,3.93,18877
Empfänger*innen nach SGB XII,insgesamt,2012,201204,19290,18580,0.42,3.82,18937
Empfänger*innen nach SGB XII,insgesamt,2012,201205,19350,18633,0.31,3.85,18996
Empfänger*innen nach SGB XII,insgesamt,2012,201206,19423,18745,0.38,3.62,19053
Empfänger*innen nach SGB XII,insgesamt,2012,201207,19513,18851,0.46,3.51,19108
Empfänger*innen nach SGB XII,insgesamt,2012,201208,19543,18916,0.15,3.31,19160
Empfänger*innen nach SGB XII,insgesamt,2012,201209,19592,18758,0.25,4.45,19230
Empfänger*innen nach SGB XII,insgesamt,2012,201210,19685,18815,0.47,4.62,19302
Empfänger*innen nach SGB XII,insgesamt,2012,201211,19779,18930,0.48,4.48,19373
Empfänger*innen nach SGB XII,insgesamt,2012,201212,19849,18974,0.35,4.61,19446
Empfänger*innen nach SGB XII,insgesamt,2011,201101,18376,17541,0.51,4.76,17992
Empfänger*innen nach SGB XII,insgesamt,2011,201102,18436,17609,0.33,4.7,18061
Empfänger*innen nach SGB XII,insgesamt,2011,201103,18483,17691,0.25,4.48,18127
Empfänger*innen nach SGB XII,insgesamt,2011,201104,18580,17743,0.52,4.72,18197
Empfänger*innen nach SGB XII,insgesamt,2011,201105,18633,17823,0.29,4.54,18264
Empfänger*innen nach SGB XII,insgesamt,2011,201106,18745,17938,0.6,4.5,18331
Empfänger*innen nach SGB XII,insgesamt,2011,201107,18851,18024,0.57,4.59,18400
Empfänger*innen nach SGB XII,insgesamt,2011,201108,18916,18004,0.34,5.07,18476
Empfänger*innen nach SGB XII,insgesamt,2011,201109,18758,18117,-0.84,3.54,18530
Empfänger*innen nach SGB XII,insgesamt,2011,201110,18815,18066,0.3,4.15,18592
Empfänger*innen nach SGB XII,insgesamt,2011,201111,18930,18229,0.61,3.85,18650
Empfänger*innen nach SGB XII,insgesamt,2011,201112,18974,18282,0.23,3.79,18708
Empfänger*innen nach SGB XII,insgesamt,2010,201001,17541,16521,0.23,6.17,17154
Empfänger*innen nach SGB XII,insgesamt,2010,201002,17609,16659,0.39,5.7,17233
Empfänger*innen nach SGB XII,insgesamt,2010,201003,17691,16790,0.47,5.37,17308
Empfänger*innen nach SGB XII,insgesamt,2010,201004,17743,16882,0.29,5.1,17380
Empfänger*innen nach SGB XII,insgesamt,2010,201005,17823,16968,0.45,5.04,17451
Empfänger*innen nach SGB XII,insgesamt,2010,201006,17938,17057,0.65,5.17,17524
Empfänger*innen nach SGB XII,insgesamt,2010,201007,18024,17151,0.48,5.09,17597
Empfänger*innen nach SGB XII,insgesamt,2010,201008,18004,17225,-0.11,4.52,17662
Empfänger*innen nach SGB XII,insgesamt,2010,201009,18117,17254,0.63,5,17734
Empfänger*innen nach SGB XII,insgesamt,2010,201010,18066,17358,-0.28,4.08,17793
Empfänger*innen nach SGB XII,insgesamt,2010,201011,18229,17459,0.9,4.41,17857
Empfänger*innen nach SGB XII,insgesamt,2010,201012,18282,17500,0.29,4.47,17922
Empfänger*innen nach SGB XII,insgesamt,2009,200901,16521,16888,0.01,-2.17,16322
Empfänger*innen nach SGB XII,insgesamt,2009,200902,16659,16549,0.84,0.66,16331
Empfänger*innen nach SGB XII,insgesamt,2009,200903,16790,16380,0.79,2.5,16365
Empfänger*innen nach SGB XII,insgesamt,2009,200904,16882,16085,0.55,4.95,16431
Empfänger*innen nach SGB XII,insgesamt,2009,200905,16968,16027,0.51,5.87,16510
Empfänger*innen nach SGB XII,insgesamt,2009,200906,17057,16065,0.52,6.17,16592
Empfänger*innen nach SGB XII,insgesamt,2009,200907,17151,16191,0.55,5.93,16672
Empfänger*innen nach SGB XII,insgesamt,2009,200908,17225,16258,0.43,5.95,16753
Empfänger*innen nach SGB XII,insgesamt,2009,200909,17254,16329,0.17,5.66,16830
Empfänger*innen nach SGB XII,insgesamt,2009,200910,17358,16438,0.6,5.6,16907
Empfänger*innen nach SGB XII,insgesamt,2009,200911,17459,16497,0.58,5.83,16987
Empfänger*innen nach SGB XII,insgesamt,2009,200912,17500,16519,0.23,5.94,17069
Empfänger*innen nach SGB XII,insgesamt,2008,200801,16888,16250,-1.78,3.93,16888
Empfänger*innen nach SGB XII,insgesamt,2008,200802,16549,16416,-2.01,0.81,16719
Empfänger*innen nach SGB XII,insgesamt,2008,200803,16380,16462,-1.02,-0.5,16606
Empfänger*innen nach SGB XII,insgesamt,2008,200804,16085,16522,-1.8,-2.64,16476
Empfänger*innen nach SGB XII,insgesamt,2008,200805,16027,16559,-0.36,-3.21,16386
Empfänger*innen nach SGB XII,insgesamt,2008,200806,16065,16661,0.24,-3.58,16332
Empfänger*innen nach SGB XII,insgesamt,2008,200807,16191,16707,0.78,-3.09,16312
Empfänger*innen nach SGB XII,insgesamt,2008,200808,16258,16964,0.41,-4.16,16305
Empfänger*innen nach SGB XII,insgesamt,2008,200809,16329,16926,0.44,-3.53,16308
Empfänger*innen nach SGB XII,insgesamt,2008,200810,16438,16977,0.67,-3.17,16321
Empfänger*innen nach SGB XII,insgesamt,2008,200811,16497,17082,0.36,-3.42,16337
Empfänger*innen nach SGB XII,insgesamt,2008,200812,16519,17194,0.13,-3.93,16352
Empfänger*innen nach SGB XII,Männer,2021,202101,10642,10071,0.42,5.67,10482
Empfänger*innen nach SGB XII,Männer,2021,202102,10645,10186,0.03,4.51,10520
Empfänger*innen nach SGB XII,Männer,2021,202103,10636,10296,-0.08,3.3,10549
Empfänger*innen nach SGB XII,Männer,2021,202104,,10364,,,
Empfänger*innen nach SGB XII,Männer,2021,202105,,10409,,,
Empfänger*innen nach SGB XII,Männer,2021,202106,,10449,,,
Empfänger*innen nach SGB XII,Männer,2021,202107,,10555,,,
Empfänger*innen nach SGB XII,Männer,2021,202108,,10554,,,
Empfänger*innen nach SGB XII,Männer,2021,202109,,10548,,,
Empfänger*innen nach SGB XII,Männer,2021,202110,,10578,,,
Empfänger*innen nach SGB XII,Männer,2021,202111,,10607,,,
Empfänger*innen nach SGB XII,Männer,2021,202112,,10598,,,
Empfänger*innen nach SGB XII,Männer,2020,202001,10071,10706,-2.27,-5.93,10434
Empfänger*innen nach SGB XII,Männer,2020,202002,10186,10630,1.14,-4.18,10397
Empfänger*innen nach SGB XII,Männer,2020,202003,10296,10631,1.08,-3.15,10369
Empfänger*innen nach SGB XII,Männer,2020,202004,10364,10526,0.66,-1.54,10355
Empfänger*innen nach SGB XII,Männer,2020,202005,10409,10527,0.43,-1.12,10345
Empfänger*innen nach SGB XII,Männer,2020,202006,10449,10474,0.38,-0.24,10343
Empfänger*innen nach SGB XII,Männer,2020,202007,10555,10456,1.01,0.95,10352
Empfänger*innen nach SGB XII,Männer,2020,202008,10554,10461,-0.01,0.89,10359
Empfänger*innen nach SGB XII,Männer,2020,202009,10548,10412,-0.06,1.31,10371
Empfänger*innen nach SGB XII,Männer,2020,202010,10578,10377,0.28,1.94,10387
Empfänger*innen nach SGB XII,Männer,2020,202011,10607,10334,0.27,2.64,10410
Empfänger*innen nach SGB XII,Männer,2020,202012,10598,10305,-0.08,2.84,10435
Empfänger*innen nach SGB XII,Männer,2019,201901,10706,11086,-2.3,-3.43,11149
Empfänger*innen nach SGB XII,Männer,2019,201902,10630,11129,-0.71,-4.48,11108
Empfänger*innen nach SGB XII,Männer,2019,201903,10631,11175,0.01,-4.87,11062
Empfänger*innen nach SGB XII,Männer,2019,201904,10526,11216,-0.99,-6.15,11005
Empfänger*innen nach SGB XII,Männer,2019,201905,10527,11216,0.01,-6.14,10948
Empfänger*innen nach SGB XII,Männer,2019,201906,10474,11234,-0.5,-6.77,10884
Empfänger*innen nach SGB XII,Männer,2019,201907,10456,11218,-0.17,-6.79,10821
Empfänger*innen nach SGB XII,Männer,2019,201908,10461,11208,0.05,-6.66,10758
Empfänger*innen nach SGB XII,Männer,2019,201909,10412,11238,-0.47,-7.35,10690
Empfänger*innen nach SGB XII,Männer,2019,201910,10377,11251,-0.34,-7.77,10617
Empfänger*innen nach SGB XII,Männer,2019,201911,10334,11243,-0.41,-8.09,10541
Empfänger*innen nach SGB XII,Männer,2019,201912,10305,10958,-0.28,-5.96,10487
Empfänger*innen nach SGB XII,Männer,2018,201801,11086,10785,0.78,2.79,10966
Empfänger*innen nach SGB XII,Männer,2018,201802,11129,10820,0.39,2.86,10992
Empfänger*innen nach SGB XII,Männer,2018,201803,11175,10845,0.41,3.04,11019
Empfänger*innen nach SGB XII,Männer,2018,201804,11216,10878,0.37,3.11,11047
Empfänger*innen nach SGB XII,Männer,2018,201805,11216,10891,0,2.98,11074
Empfänger*innen nach SGB XII,Männer,2018,201806,11234,10937,0.16,2.72,11099
Empfänger*innen nach SGB XII,Männer,2018,201807,11218,11000,-0.14,1.98,11117
Empfänger*innen nach SGB XII,Männer,2018,201808,11208,10976,-0.09,2.11,11137
Empfänger*innen nach SGB XII,Männer,2018,201809,11238,10998,0.27,2.18,11157
Empfänger*innen nach SGB XII,Männer,2018,201810,11251,11061,0.12,1.72,11172
Empfänger*innen nach SGB XII,Männer,2018,201811,11243,11097,-0.07,1.32,11185
Empfänger*innen nach SGB XII,Männer,2018,201812,10958,11000,-2.53,-0.38,11181
Empfänger*innen nach SGB XII,Männer,2017,201701,10785,10492,-0.64,2.79,10653
Empfänger*innen nach SGB XII,Männer,2017,201702,10820,10531,0.32,2.74,10677
Empfänger*innen nach SGB XII,Männer,2017,201703,10845,10558,0.23,2.72,10701
Empfänger*innen nach SGB XII,Männer,2017,201704,10878,10556,0.3,3.05,10727
Empfänger*innen nach SGB XII,Männer,2017,201705,10891,10571,0.12,3.03,10754
Empfänger*innen nach SGB XII,Männer,2017,201706,10937,10597,0.42,3.21,10782
Empfänger*innen nach SGB XII,Männer,2017,201707,11000,10637,0.58,3.41,10813
Empfänger*innen nach SGB XII,Männer,2017,201708,10976,10525,-0.22,4.29,10850
Empfänger*innen nach SGB XII,Männer,2017,201709,10998,10692,0.2,2.86,10876
Empfänger*innen nach SGB XII,Männer,2017,201710,11061,10740,0.57,2.99,10903
Empfänger*innen nach SGB XII,Männer,2017,201711,11097,10784,0.33,2.9,10929
Empfänger*innen nach SGB XII,Männer,2017,201712,11000,10855,-0.87,1.34,10941
Empfänger*innen nach SGB XII,Männer,2016,201601,10492,10018,-0.19,4.73,10291
Empfänger*innen nach SGB XII,Männer,2016,201602,10531,10152,0.37,3.73,10322
Empfänger*innen nach SGB XII,Männer,2016,201603,10558,10161,0.26,3.91,10355
Empfänger*innen nach SGB XII,Männer,2016,201604,10556,10169,-0.02,3.81,10388
Empfänger*innen nach SGB XII,Männer,2016,201605,10571,10188,0.14,3.76,10420
Empfänger*innen nach SGB XII,Männer,2016,201606,10597,10233,0.25,3.56,10450
Empfänger*innen nach SGB XII,Männer,2016,201607,10637,10252,0.38,3.76,10482
Empfänger*innen nach SGB XII,Männer,2016,201608,10525,10270,-1.05,2.48,10503
Empfänger*innen nach SGB XII,Männer,2016,201609,10692,10312,1.59,3.69,10535
Empfänger*innen nach SGB XII,Männer,2016,201610,10740,10346,0.45,3.81,10568
Empfänger*innen nach SGB XII,Männer,2016,201611,10784,10401,0.41,3.68,10600
